Bigram,word count,file count
but shit,3,3
shit talk,3,3
a cracker,2,2
rt autocorrect,1,1
autocorrect its,1,1
im beating,2,2
beating bitch,1,1
bitch jay,1,1
jay jay,1,1
jay ass,1,1
ass when,3,3
see this,10,10
really ova,1,1
ova here,2,2
here dead,1,1
dead tho,1,1
pop me,1,1
pill amp,1,1
amp throw,2,2
a rave,1,1
blunt bruh,3,3
bruh if,3,3
go text,6,6
my other,7,7
but shes,6,6
shes one,3,3
hoes do,17,17
keep texting,3,3
texting her,3,3
apparently not,2,2
not wanting,1,1
wanting to,4,4
to trade,1,1
trade your,1,1
your nitro,1,1
nitro m,1,1
m in,2,2
in csgo,1,1
csgo makes,1,1
a collossal,1,1
collossal faggot,1,1
good as,6,6
as percy,1,1
percy harvin,1,1
harvin and,1,1
and peyton,1,1
peyton on,1,1
same team,1,1
team sound,1,1
sound thats,1,1
retarded lmao,1,1
pussy causes,1,1
causes wars,1,1
merry christmas,4,4
christmas to,1,1
bought a,5,5
a bentley,1,1
bentley and,1,1
came wit,2,2
wit it,4,3
to french,1,1
french inhale,1,1
inhale ur,1,1
pussy pussy,8,5
smell ya,1,1
ya frum,1,1
frum bout,1,1
a mile,3,3
mile away,2,2
or wat,1,1
get nasty,1,1
nasty but,2,2
but tooting,1,1
tooting my,1,1
ass up,32,32
face aint,1,1
my freaky,1,1
freaky zone,1,1
boyfriends then,1,1
then forget,1,1
forget all,2,2
you wasnt,5,5
wasnt there,1,1
there before,1,1
before they,9,9
got together,3,3
aint gettin,3,3
gettin my,1,1
my hands,2,2
hands tatted,1,1
tatted dumb,1,1
ass y,1,1
y yo,1,1
ass leave,1,1
leave da,1,1
da bus,3,3
bus stop,3,3
stop last,1,1
main was,1,1
was goin,1,1
aint trippen,2,2
trippen off,1,1
off you,4,4
you no,8,8
no mo,10,7
mo i,1,1
i done,12,12
done dropped,1,1
dropped you,1,1
you knocked,1,1
knocked owe,1,1
owe i,1,1
could neva,2,2
neva be,2,2
a foo,1,1
foo for,1,1
no excuse,3,3
excuse to,6,6
got caught,3,3
caught stop,1,1
dont knw,1,1
knw what,1,1
what to,7,7
let ride,1,1
ride ce,1,1
ce shit,4,4
aint work,1,1
work mentioning,1,1
ur moms,1,1
moms pussy,1,1
pussy died,1,1
died a,2,2
a slow,2,2
slow death,2,2
death so,1,1
so well,3,3
well have,1,1
have good,1,1
good company,1,1
company virgin,1,1
hell naw,9,9
naw bitch,6,6
pornandroidiphoneipadsexxxx hairy,4,4
hairy hairy,3,3
no but,3,3
you dare,2,2
dare ill,1,1
ill slay,1,1
slay your,1,1
you fruity,1,1
fruity quaffing,1,1
quaffing tranny,1,1
no cure,1,1
cure for,2,2
for ratchet,1,1
ratchet it,1,1
to run,5,5
run its,1,1
its course,1,1
course in,1,1
rt merched,1,1
merched smoke,1,1
rams are,1,1
for fags,3,3
now beaners,1,1
beaners drive,1,1
drive em,1,1
rt boy,4,4
boy dats,1,1
dats cold,1,1
cold tyga,1,1
tyga dwn,1,1
dwn bad,1,1
for cuffin,1,1
cuffin dat,1,1
st place,1,1
hit her,6,5
her wit,2,2
the reverse,1,1
reverse psychology,1,1
psychology amp,1,1
amp say,2,2
say do,1,1
you it,2,2
it work,2,2
work of,1,1
time cuh,1,1
cuh the,1,1
other g,1,1
yall trash,1,1
trash but,7,7
but cold,1,1
okay nudes,1,1
nudes pat,1,1
pat wow,1,1
better stop,1,1
stop the,3,3
the madness,2,2
that cheat,1,1
their girlfriend,2,2
girlfriend are,2,1
trash the,4,4
the girls,14,14
that know,4,4
know he,8,8
he has,16,16
are also,2,2
also trash,1,1
a photographer,1,1
photographer doesnt,1,1
doesnt have,3,3
a back,2,2
back story,1,1
story on,1,1
on how,8,8
he sta,1,1
sta he,1,1
he did,8,8
pussy believethat,1,1
believethat cantknockthahussle,1,1
i trouble,1,1
trouble i,1,1
too take,2,2
your drunk,2,2
drunk ass,3,3
to sleept,1,1
are one,7,7
thing thatll,2,2
thatll never,2,2
never become,3,3
become extinct,2,2
im addicted,6,6
to pussy,9,9
she lookin,3,3
lookin pass,1,1
fuck class,1,1
class gon,1,1
bitch tomorrow,3,3
you dealing,1,1
dealing with,8,8
lmao my,3,3
was listening,1,1
to gospel,2,2
gospel music,1,1
music w,1,1
w liquor,1,1
liquor in,1,1
her hand,1,1
hand weaaakkklmfaooooooooo,1,1
weaaakkklmfaooooooooo i,1,1
was crying,2,2
rt most,8,8
he fw,1,1
fw not,1,1
not old,1,1
old enough,1,1
a id,1,1
id so,1,1
that tell,4,4
said it,10,9
was it,3,3
ive got,5,5
got everybody,1,1
everybody sku,1,1
sku these,1,1
rt wyd,1,1
wyd hoe,1,1
hoe bucket,1,1
bucket heyyy,1,1
this hospital,1,1
hospital since,1,1
tryna stay,1,1
stay awake,1,1
awake for,1,1
for more,2,2
more hrs,1,1
hrs then,1,1
can sip,1,1
sip this,1,1
this dusse,1,1
dusse and,1,1
and pa,4,4
pa with,1,1
the coons,2,2
its paid,1,1
paid for,6,6
for only,2,2
only k,1,1
k miles,3,3
miles and,1,1
bitches always,13,13
and waste,1,1
ill fuck,8,8
hate and,1,1
one friend,2,2
friend you,2,2
i also,5,5
also like,2,2
like flip,1,1
flip a,4,4
bitch which,2,2
is gabbys,1,1
gabbys qualitywords,1,1
you girls,7,7
no job,9,9
job no,4,4
no college,1,1
college set,1,1
better future,1,1
future then,1,1
then get,7,7
nigga leave,1,1
leave you,4,4
cause all,4,4
got is,4,4
is pussy,12,12
why skinny,1,1
ass cuh,1,1
bitches wit,7,7
no edges,2,2
edges be,1,1
be doing,7,7
most talking,1,1
wussup pussies,1,1
pussies imback,1,1
imback newtwitter,1,1
dude on,1,1
timeline says,1,1
says bitch,1,1
every tweet,2,2
tweet hahaha,1,1
im rollin,1,1
rollin at,1,1
at some,2,2
them lol,2,2
that body,3,3
body flip,3,3
flip you,2,2
know karate,1,1
karate bitch,2,2
nigger fucking,1,1
a goat,1,1
pornandroidiphoneipadsexxxx italian,1,1
italian my,1,1
baby pussy,2,2
if ive,5,5
ever offended,3,3
offended you,7,7
you im,13,13
sorry that,6,6
a sensitive,6,6
sensitive lil,3,3
dont make,20,20
make rampb,1,1
rampb like,1,1
this anymore,1,1
anymore dudes,1,1
dudes used,1,1
feel good,7,7
good about,2,2
about busting,1,1
busting it,1,1
it wide,1,1
wide open,3,3
open not,1,1
not call,2,2
stupid cunt,4,4
cunt bitch,1,1
omg my,2,2
mom did,1,1
it on,16,16
on christmas,1,1
christmas once,1,1
once if,1,1
hadnt been,1,1
been the,6,6
the hostess,1,1
hostess that,1,1
that year,2,2
wouldve slit,1,1
slit her,2,2
niggas move,1,1
silence bitch,1,1
niggas make,1,1
a scene,1,1
scene cuz,1,1
they not,10,10
not really,1,1
the violence,1,1
rt raising,1,1
raising asia,1,1
asia that,1,1
could dance,1,1
dance bruh,1,1
i must,8,8
that think,10,10
think relationships,1,1
relationships are,1,1
are seasonal,1,1
seasonal winter,1,1
winter comin,1,1
comin let,1,1
me get,5,5
boyfriend sound,1,1
sound dumb,2,2
so shady,2,2
shady oh,2,2
juniors are,1,1
are still,7,7
still pussies,1,1
you females,3,3
females out,1,1
here ever,1,1
ever just,2,2
sit around,1,1
and think,13,13
think bout,2,2
hoes or,9,9
or how,1,1
how unfaithful,1,1
unfaithful yall,1,1
yall really,8,8
lmao ive,1,1
ive always,5,5
always wanted,6,6
to ski,1,1
ski bust,1,1
bust my,2,2
not im,2,2
im innat,1,1
innat hoe,1,1
hoe fit,1,1
fit and,1,1
rt fresh,2,2
fresh razor,1,1
razor blades,1,1
blades in,1,1
my goth,2,2
goth bitch,1,1
bitch stocking,1,1
oh i,6,6
forgot you,2,2
lol lem,1,1
me break,1,1
the bg,1,1
bg hoes,1,1
at lmao,1,1
in someones,1,1
someones church,1,1
church negrour,1,1
negrour absolutely,1,1
absolutely right,1,1
right but,3,3
work sundays,1,1
sundays but,1,1
still no,3,3
this ho,4,4
ho on,2,2
on lifetime,1,1
lifetime cray,1,1
like yu,3,2
yu just,1,1
just sta,3,3
sta wearin,1,1
wearin ya,1,1
ya uggs,1,1
uggs bitch,1,1
you break,2,2
break em,1,1
em out,7,6
out in,13,13
in august,1,1
rt prediction,1,1
prediction obama,1,1
obama will,1,1
will leave,1,1
the democratic,1,1
democratic pa,1,1
in shambles,1,1
shambles oh,1,1
oh gosh,1,1
gosh i,1,1
hope so,2,2
payback really,1,1
pussy comes,2,2
comes with,5,5
smart ass,3,3
ass mouth,2,2
mouth amp,3,3
crazy ass,4,4
ass attitude,2,2
brie said,1,1
said we,6,6
were together,3,3
together since,1,1
before we,1,1
were born,2,2
born you,1,1
you guys,14,14
guys are,8,8
are twins,1,1
twins duh,1,1
omg who,1,1
who wrote,2,2
wrote the,2,2
the script,2,2
script bellatwins,1,1
just cause,8,8
on every,4,4
every pa,1,1
pa seen,1,1
seen dont,1,1
you bad,6,6
are temporary,1,1
temporary but,1,1
good woman,9,7
woman will,1,1
a key,1,1
key to,4,4
car that,1,1
bitch foreign,1,1
care what,4,4
what any,1,1
bitches say,12,12
say kesha,1,1
kesha is,1,1
is awesome,3,3
youre acting,1,1
like more,1,1
elizabeth is,1,1
lmaoo man,1,1
man this,4,4
thinks shes,2,2
shes so,1,1
so intelligent,1,1
all yaw,2,2
yaw yaw,1,1
yaw all,1,1
im turning,2,2
a hea,4,4
hea bitch,8,8
just walked,5,5
walked off,1,1
all like,2,2
like wtf,5,5
so bomb,1,1
bomb i,1,1
it dynamite,1,1
only when,1,1
when ur,3,3
ur around,1,1
around me,5,5
me got,5,5
ta keep,8,8
keep dat,1,1
dat scent,1,1
scent to,1,1
keep filthy,1,1
filthy niggers,1,1
niggers away,1,1
niccas was,3,3
was too,4,4
too real,7,7
real fa,1,1
fa these,1,1
these streets,2,2
streets rip,1,1
rip ike,1,1
ike free,1,1
free nwax,1,1
huh i,1,1
with verizon,1,1
verizon for,1,1
years bitch,1,1
nasty letting,1,1
letting any,1,1
any body,1,1
body hit,1,1
hit an,1,1
an eat,1,1
eat yall,1,1
out smh,1,1
haha the,1,1
little shit,2,2
shit talkier,1,1
talkier brought,1,1
brought his,1,1
his other,3,3
bitch called,4,4
called on,3,3
on thor,2,2
thor for,2,2
some strength,2,2
strength rt,2,2
rt wait,5,5
u been,3,3
been around,4,4
and back,3,3
back where,1,1
nigga bolin,1,1
bolin does,1,1
does nothing,1,1
but win,1,1
win with,2,2
bitches breh,2,2
dam this,2,2
this hoes,2,2
hoes should,2,2
be working,2,2
working at,4,4
at microsoft,1,1
youre welcome,2,2
welcome i,1,1
too nig,1,1
nig nog,6,6
omg nathaniel,1,1
nathaniel no,1,1
no come,1,1
come here,3,3
here mr,1,1
mr pussy,3,2
pussy mr,1,1
pussy where,2,2
you lol,7,7
ihate them,1,1
them mad,1,1
bitches where,2,2
the glad,1,1
glad ones,1,1
ones at,2,2
easy bitch,1,1
how lmfaoooooooooo,1,1
lmfaoooooooooo she,1,1
lmaoooo rt,5,5
rt his,2,2
his sister,2,2
sister probably,1,1
probably got,1,1
that night,2,2
night rt,1,1
rt neverforget,1,1
me an,7,7
an you,2,2
you around,1,1
around sittin,1,1
sittin there,1,1
there quiet,1,1
quiet yous,1,1
fuckin bitch,6,6
dont fucks,2,2
you real,3,3
real wr,1,1
biggest retard,1,1
retard out,1,1
there youre,1,1
youre my,9,9
favorite retard,1,1
retard though,1,1
though happy,1,1
bi nigs,2,2
not scared,2,2
to pepper,1,1
pepper spray,1,1
spray a,1,1
bitch hand,1,1
hand gently,1,1
gently resting,1,1
resting on,3,3
on fanny,1,1
fanny pack,2,2
break shit,1,1
shit fuck,8,8
the law,3,3
law grrrr,1,1
grrrr fuck,1,1
shit punch,1,1
punch that,2,2
just landed,1,1
landed in,1,1
in orlando,1,1
orlando the,1,1
the flight,1,1
flight was,1,1
was as,1,1
as bumpy,1,1
bumpy as,1,1
a cool,4,4
cool ass,2,2
nigga lbs,1,1
lbs its,1,1
its rare,1,1
rare if,1,1
mf dont,1,1
me nigga,3,3
either hating,1,1
hating or,1,1
or mad,1,1
mad cus,1,1
cus yo,1,1
bitch choosing,2,2
ima young,1,1
young rich,3,3
rich niggah,2,2
niggah bitch,1,1
ex a,1,1
a rat,3,2
rat the,1,1
the naybahoods,1,1
naybahoods be,1,1
be fuckin,3,3
fuckin on,2,2
lmao yesterday,1,1
yesterday them,1,1
hoes was,7,7
was cute,3,3
af lol,1,1
rt bro,5,5
bro forreal,1,1
forreal if,1,1
have beef,1,1
beef with,3,3
someone handle,1,1
handle it,4,4
it your,4,4
your damn,2,2
damn self,2,2
self dont,1,1
and bring,3,3
bring other,1,1
me niggas,1,1
niggas cheat,4,4
they bad,6,6
bitches bc,7,7
bc they,6,6
more bad,1,1
one girl,4,4
girl will,2,2
will give,2,2
give em,2,2
em a,2,2
ass ego,1,1
you tweaking,2,2
tweaking rich,1,1
rich homie,4,4
homie is,1,1
damn near,12,11
near still,1,1
still listen,1,1
to lil,1,1
b wow,1,1
still waiting,1,1
for oomf,1,1
oomf to,1,1
hoe lololol,1,1
yall ever,4,4
just been,6,6
been having,1,1
a normal,3,3
normal day,1,1
mind plays,1,1
plays a,1,1
a horrible,3,3
horrible trick,1,1
trick on,1,1
a whiff,1,1
whiff of,1,1
of some,5,5
some good,10,10
rt waiting,1,1
waiting days,6,6
days for,1,1
being grounded,1,1
grounded and,1,1
and looking,3,3
the kids,7,7
kids playing,1,1
playing outside,1,1
outside from,1,1
from your,9,9
your bedroom,1,1
bedroom window,1,1
in many,1,1
many areas,1,1
areas has,1,1
has that,3,3
that look,6,6
look but,1,1
but need,1,1
see bean,1,1
bean countsaid,1,1
countsaid it,1,1
before beans,1,1
beans are,2,2
a bitchtend,1,1
bitchtend to,1,1
omg what,1,1
retard should,1,1
have asked,1,1
her which,1,1
which weighs,1,1
weighs more,1,1
more thousand,1,1
thousand pounds,2,1
of feathers,1,1
feathers or,1,1
a thousand,7,5
of steel,2,2
rt becoming,1,1
becoming a,2,2
cold hea,5,5
bitch wasnt,2,2
wasnt really,2,2
really what,3,3
i planned,1,1
planned to,1,1
life but,3,3
but here,2,2
here i,6,6
mama trippen,1,1
trippen and,1,1
can shoot,1,1
nigga in,10,9
in high,9,9
school who,1,1
got shoved,1,1
shoved into,1,1
into lockers,1,1
lockers and,1,1
and thrown,1,1
thrown into,1,1
into trash,1,1
trash cans,2,2
take yo,8,8
see yo,4,4
fresh polo,1,1
polo on,1,1
all im,3,3
sayin is,2,2
would hookup,1,1
hookup wit,1,1
wit tha,2,2
tha headless,1,1
headless horseman,1,1
horseman cuz,1,1
cuz u,8,8
he all,1,1
all badass,1,1
badass n,1,1
then u,5,5
u complain,1,1
bae fights,1,1
fights your,1,1
side hoe,26,26
hoe amp,9,9
amp wins,1,1
to aint,1,1
aint recorded,1,1
recorded in,1,1
month been,1,1
been spiraling,1,1
spiraling downward,1,1
downward mayne,1,1
mayne an,1,1
empty son,1,1
bitch folk,1,1
yaaaas bitch,2,2
bitch yaaaaaas,1,1
that dude,5,5
dude rent,1,1
rent aint,1,1
no punkbitch,1,1
punkbitch either,1,1
yeah wtf,1,1
wtf you,3,3
arent a,3,3
you came,2,2
that job,1,1
job first,1,1
nigga told,1,1
put nutella,1,1
nutella on,1,1
bitch before,5,5
her out,3,3
out wildnigga,1,1
u steal,1,1
steal those,1,1
those glasses,1,1
glasses haha,1,1
haha stupid,1,1
stupid nigger,1,1
free love,1,1
love amp,2,2
amp sexual,1,1
liberation seemed,1,1
seemed to,1,1
the dawn,1,1
dawn of,1,1
of lots,1,1
lots of,5,5
of consequence,1,1
consequence free,1,1
free pussy,3,3
for them,9,9
them s,1,1
s negroes,1,1
negroes why,1,1
we always,3,3
always forgetting,1,1
forgetting history,1,1
we rmp,1,1
rmp fuck,1,1
fuck who,2,2
lmao bruh,1,1
bruh rt,4,4
rt oooooo,1,1
oooooo let,1,1
a shooting,1,1
shooting star,1,1
star so,1,1
could wish,1,1
wish a,9,9
she drippen,1,1
drippen vanillaaaaa,1,1
vanillaaaaa she,1,1
she know,12,12
pussy killaaaa,1,1
would cheat,1,1
her everything,1,1
everything she,1,1
she ask,2,2
for and,3,3
loyal to,3,3
to shawty,1,1
shawty smh,1,1
smh bitches,3,3
for proving,2,2
proving my,4,4
ass wrong,1,1
wrong tonight,1,1
rt ariana,2,2
ariana is,1,1
probably the,4,4
next beyonce,1,1
beyonce bitch,1,1
dont back,1,1
im suppose,2,2
yo booty,1,1
booty bitch,3,3
bitch wym,1,1
call ur,1,1
ur bestie,1,1
bestie a,1,1
im guessing,1,1
guessing shes,1,1
dog that,1,1
that barks,1,1
barks too,1,1
rick is,1,1
bitch thewalkingdead,3,3
lmao dylan,1,1
dylan just,1,1
got called,4,4
pussy by,2,2
by mr,1,1
mr o,1,1
o himself,1,1
himself takes,1,1
takes skill,1,1
wcw all,1,1
out because,2,2
because were,1,1
were running,1,1
the tables,2,2
tables tonight,1,1
hey shawnda,1,1
shawnda im,1,1
im rich,4,4
rich bitch,5,5
cant put,3,3
put the,9,9
a body,5,5
body count,7,7
count already,1,1
already in,1,1
cant talk,8,8
about anybody,1,1
anybody being,1,1
lmfaoooooo rt,2,2
so glad,5,5
glad my,2,2
my sho,1,1
sho aint,1,1
aint all,2,2
over twitter,2,2
ig tryna,1,1
a famous,4,4
famous columbus,1,1
columbus hoe,1,1
the k,1,1
k gold,1,1
gold rillos,1,1
rillos your,1,1
lol active,1,1
active rt,1,1
rt idgaf,2,2
about an,4,4
an active,1,1
active hoe,1,1
hoe as,2,2
as shes,1,1
shes not,8,7
man need,1,1
to mind,3,3
mind your,5,5
like tweeting,1,1
tweeting you,2,2
this wen,1,1
yu aint,2,2
aint talking,5,5
all yo,5,5
like ill,2,2
ill wait,3,3
when people,29,29
people call,2,2
here acting,1,1
rt another,2,2
another jersey,1,1
jersey fail,1,1
fail what,1,1
cunt no,1,1
no pics,2,2
pics needed,1,1
needed animal,1,1
animal dem,1,1
dem coloreds,1,1
coloreds be,1,1
be wack,1,1
ronny kamm,1,1
kamm is,1,1
beautiful bride,1,1
bride tell,1,1
tell erica,1,1
erica congrats,1,1
congrats if,1,1
she remembers,2,2
remembers a,1,1
a nig,7,7
karate rt,1,1
rt karrenchi,1,1
karrenchi still,1,1
bird ass,4,4
rt slander,1,1
slander dont,1,1
dont exist,6,6
exist when,1,1
her cum,2,2
cum every,1,1
every bad,5,5
bad thing,2,2
thing she,4,4
she says,6,6
says doesnt,1,1
doesnt register,1,1
register cuz,1,1
ladies lmaooo,1,1
lmaooo rt,3,3
your personality,3,3
that same,5,5
love going,1,1
at guns,1,1
guns with,1,1
my wife,7,7
wife we,1,1
we talk,1,1
them in,2,2
spanish as,1,1
rednecks stare,1,1
stare at,1,1
and reconsider,1,1
reconsider a,1,1
hit his,1,1
like shaggy,2,2
shaggy im,1,1
wasnt me,3,3
wonder how,8,8
pussy justin,1,1
justin bieber,5,5
bieber gets,1,1
to conway,1,1
conway twitty,1,1
be officially,1,1
officially an,1,1
an old,5,5
giving back,1,1
back rubs,1,1
nicca bored,1,1
sucks to,1,1
bitches amp,22,22
amp fashion,1,1
yo nigga,8,7
nigga well,1,1
well you,4,4
you release,1,1
release my,1,1
my nudes,1,1
nudes you,1,1
you cunt,1,1
hold on,8,8
to pray,1,1
pray then,1,1
then after,1,1
that imma,1,1
imma grab,1,1
the bible,2,2
to getting,7,7
getting bitch,1,1
cause idk,1,1
idk anybody,1,1
anybody that,2,2
that juss,1,1
juss let,1,1
ppl disrespect,1,1
disrespect them,1,1
them n,1,1
n just,1,1
sit there,3,3
there thts,1,1
thts how,1,1
rt nigg,1,1
nigg complaining,1,1
a journal,1,1
journal and,1,1
bitches half,1,1
some more,10,10
more hoe,1,1
a loyal,8,8
loyal bitch,3,3
no goofy,1,1
goofy bitch,2,2
if dj,1,1
dj khaled,3,3
khaled eats,1,1
eats nicki,1,1
nicki minajs,2,2
minajs pussy,1,1
finna taste,1,1
taste everyone,1,1
rap industry,1,1
rt facts,1,1
facts rt,1,1
that good,4,4
good if,1,1
if niggas,1,1
niggas had,1,1
but none,1,1
them are,2,2
she stay,3,3
faithful with,1,1
movies this,2,2
weekend by,2,2
myself no,2,2
no bffl,2,2
bffl no,2,2
me solo,3,3
rt after,9,9
sex a,1,1
like so,9,9
what are,11,11
are we,6,6
we and,1,1
like probably,1,1
probably parents,1,1
parents cause,1,1
aint pull,1,1
dreamgirl mckee,1,1
mckee ooh,1,1
ooh bet,1,1
you wooonnnttt,1,1
wooonnnttt stick,1,1
stick dat,1,1
bitch took,3,3
be ugly,7,7
ugly af,3,3
af talking,2,2
bout if,2,2
wanted yo,1,1
yo boyfriend,1,1
boyfriend i,1,1
could have,7,7
have him,1,1
you look,25,25
idont want,1,1
a bestfriend,1,1
bestfriend boyfriend,1,1
boyfriend homeboy,1,1
homeboy nor,1,1
nor homegirl,1,1
homegirl fuck,1,1
bitches ctfu,2,2
ctfu idc,1,1
idc idc,1,1
you stay,3,3
bitch ear,3,3
ear get,1,1
get burnt,1,1
fuck i,16,15
ta hit,6,6
least two,1,1
get outta,6,6
here dumb,1,1
ass lmao,2,2
lmao that,5,5
that hashtag,1,1
hashtag had,1,1
me dying,2,2
dying princess,1,1
princess hoe,1,1
hoe needs,1,1
twitter lol,1,1
why everybody,5,5
everybody so,2,2
hype to,1,1
these famous,1,1
famous people,1,1
people naked,1,1
naked yall,1,1
just alike,1,1
alike they,1,1
got money,7,7
forget them,1,1
shut ur,1,1
ur faggot,1,1
thirsty pussy,1,1
hey faggot,1,1
faggot spell,1,1
spell faggot,1,1
faggot right,1,1
you dipshit,1,1
rt bet,5,5
bet her,1,1
like dried,1,1
dried up,2,2
up oysters,1,1
dont going,1,1
going nomo,1,1
yo fat,4,4
ass following,1,1
following me,6,6
jessica im,1,1
not afraid,2,2
